events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'c'))",ooobbc,34,0,0.068,0,68.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'c'))",oooboc,35,0,0.07,0,70.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('C', 'a'))",cbbbbb,25,8,0.05,0.008,6.25
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('C', 'a'))",cbbbbo,41,23,0.082,0.023,3.565217391304348
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('C', 'a'))",cbbbbc,34,20,0.068,0.02,3.4000000000000004
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('C', 'a'))",coobbb,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('B', 'c'))",cbbbbc,34,29,0.068,0.029,2.344827586206897
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('B', 'c'))",cbbbbo,40,26,0.08,0.026,3.076923076923077
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('B', 'c'))",coobbb,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('B', 'a'))",cbbbbc,43,27,0.086,0.027,3.185185185185185
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('B', 'a'))",cbbbbo,36,14,0.072,0.014,5.142857142857142
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'a'))",cbbbbc,34,30,0.068,0.03,2.266666666666667
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'a'))",cbbbbb,35,11,0.07,0.011,6.363636363636364
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'a'))",cbbbbo,40,20,0.08,0.02,4.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'a'))",coobbb,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('D', 'a'))",coobbo,35,0,0.07,0,70.0
"(('A', 'c'), ('D', 'a'), ('A', 'a'), ('A', 'a'))",coobbb,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('E', 'a'))",cbbbbc,27,17,0.054,0.017,3.176470588235294
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('E', 'c'))",cbbbbo,26,15,0.052,0.015,3.466666666666667
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('E', 'c'))",cbbbbc,31,12,0.062,0.012,5.166666666666667
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('C', 'c'))",cbbbbc,32,16,0.064,0.016,4.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'c'))",cbbbbo,26,7,0.052,0.007,7.428571428571428
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'c'))",cooooc,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'c'))",bboboc,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'c'))",oboboc,33,0,0.066,0,66.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",cbbbbc,31,11,0.062,0.011,5.636363636363637
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",cbbbbo,27,11,0.054,0.011,4.909090909090909
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('B', 'c'))",cbbbbo,28,0,0.056,0,56.0
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('A', 'a'))",cbbbbo,25,16,0.05,0.016,3.125
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'a'))",cbbbbc,35,18,0.07,0.018,3.8888888888888897
"(('A', 'c'), ('D', 'a'), ('B', 'a'), ('D', 'a'))",cbbbbo,25,14,0.05,0.014,3.5714285714285716
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('E', 'a'))",cbbbbc,35,10,0.07,0.01,7.000000000000001
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('E', 'c'))",cbbbbc,28,13,0.056,0.013,4.307692307692308
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('E', 'c'))",cbbbbo,34,12,0.068,0.012,5.666666666666667
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('C', 'c'))",cbbbbo,29,3,0.058,0.003,19.333333333333332
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('A', 'c'))",cbbbbo,45,10,0.09,0.01,9.0
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('D', 'c'))",cbbbbb,26,4,0.052,0.004,13.0
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('D', 'c'))",cbbbbo,35,0,0.07,0,70.0
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('C', 'a'))",cbbbbo,29,7,0.058,0.007,8.285714285714286
"(('A', 'c'), ('D', 'a'), ('D', 'a'), ('B', 'a'))",cbbbbo,33,5,0.066,0.005,13.200000000000001
"(('A', 'c'), ('D', 'a'), ('A', 'c'), ('D', 'c'))",bbbbbc,25,10,0.05,0.01,5.0
"(('A', 'c'), ('D', 'a'), ('A', 'c'), ('D', 'c'))",bboboc,47,0,0.094,0,94.0
"(('A', 'c'), ('D', 'a'), ('A', 'c'), ('D', 'c'))",bboboo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'a'), ('A', 'c'), ('D', 'c'))",oboboc,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'a'), ('A', 'c'), ('D', 'c'))",oboboo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('E', 'c'))",bbcbbb,25,3,0.05,0.003,16.666666666666668
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('E', 'c'))",coobbb,25,13,0.05,0.013,3.8461538461538467
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('E', 'c'))",cbbbbb,30,10,0.06,0.01,6.0
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('D', 'a'))",bbcbbb,26,3,0.052,0.003,17.333333333333332
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('D', 'a'))",cccbbb,25,38,0.05,0.038,1.3157894736842106
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",bbcboo,34,0,0.068,0,68.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",coobbo,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",cbbbbb,26,15,0.052,0.015,3.466666666666667
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",cbbbbo,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",cccbbb,28,20,0.056,0.02,2.8
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'a'))",cccooo,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('B', 'c'))",bbcboo,26,5,0.052,0.005,10.399999999999999
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('B', 'c'))",cbbbbo,30,7,0.06,0.007,8.571428571428571
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('B', 'c'))",cccbbb,34,18,0.068,0.018,3.777777777777778
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'a'))",bbcboo,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'a'))",cccbbb,30,18,0.06,0.018,3.3333333333333335
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'a'))",cccooo,33,0,0.066,0,66.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('D', 'a'))",bboboc,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('D', 'a'))",cooooc,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('D', 'a'))",oboboc,25,0,0.05,0,50.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('D', 'a'))",bboboc,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('D', 'a'))",cbbbbo,25,2,0.05,0.002,25.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('D', 'a'))",oboboc,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('D', 'a'))",bboboc,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'a'))",bboboc,40,0,0.08,0,80.0
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'a'))",cbbbbc,41,24,0.082,0.024,3.4166666666666665
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'a'))",coobbc,25,13,0.05,0.013,3.8461538461538467
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'a'))",cooooc,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",bboboc,33,0,0.066,0,66.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",cooooc,40,0,0.08,0,80.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",cooooo,25,0,0.05,0,50.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",cbbbbc,50,48,0.1,0.048,2.0833333333333335
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",cbbbbo,48,23,0.096,0.023,4.173913043478261
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",oboboc,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",ooobbc,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'a'))",obcbbb,28,7,0.056,0.007,8.0
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'a'))",bboboc,46,0,0.092,0,92.0
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'a'))",cooooc,33,0,0.066,0,66.0
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'a'))",cbbbbc,29,22,0.058,0.022,2.6363636363636367
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'a'))",oboboc,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('D', 'c'))",cbbbbo,28,19,0.056,0.019,2.947368421052632
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('D', 'c'))",cccbbb,25,21,0.05,0.021,2.380952380952381
"(('A', 'c'), ('D', 'c'), ('E', 'a'), ('C', 'a'))",cbbbbo,28,14,0.056,0.014,4.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'c'))",coobbo,25,3,0.05,0.003,16.666666666666668
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'c'))",cbbbbo,32,11,0.064,0.011,5.818181818181818
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('D', 'c'))",cccbbb,37,19,0.074,0.019,3.8947368421052633
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('A', 'a'))",coobbc,26,13,0.052,0.013,4.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('A', 'a'))",cbbbbo,32,19,0.064,0.019,3.368421052631579
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('A', 'a'))",cccbbb,33,25,0.066,0.025,2.64
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('A', 'a'))",cccooo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('C', 'a'))",cbbbbo,25,14,0.05,0.014,3.5714285714285716
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('E', 'c'))",cccbbb,33,19,0.066,0.019,3.473684210526316
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('C', 'c'))",cccbbb,26,14,0.052,0.014,3.714285714285714
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('A', 'c'))",cccbbb,30,12,0.06,0.012,5.0
"(('A', 'c'), ('D', 'c'), ('E', 'c'), ('B', 'a'))",cccbbb,31,13,0.062,0.013,4.769230769230769
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('C', 'c'))",coobbb,26,1,0.052,0.001,52.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('C', 'a'))",coobbb,32,17,0.064,0.017,3.764705882352941
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('C', 'a'))",coobbo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('C', 'a'))",cbbbbo,28,0,0.056,0,56.0
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('E', 'c'))",cbbbbc,26,10,0.052,0.01,5.199999999999999
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('A', 'c'))",cbbbbo,28,11,0.056,0.011,5.090909090909092
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('D', 'c'))",cbbbbc,32,18,0.064,0.018,3.555555555555556
"(('A', 'c'), ('D', 'c'), ('C', 'c'), ('B', 'c'))",cbbbbo,29,5,0.058,0.005,11.6
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('E', 'a'))",cbbbbo,28,6,0.056,0.006,9.333333333333334
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('E', 'c'))",cbbbbc,34,12,0.068,0.012,5.666666666666667
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('E', 'c'))",obbbbc,25,10,0.05,0.01,5.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('D', 'c'))",cbbbbc,35,25,0.07,0.025,2.8000000000000003
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('D', 'c'))",cbbbbo,32,10,0.064,0.01,6.4
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('C', 'a'))",cbbbbc,28,15,0.056,0.015,3.7333333333333334
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('C', 'a'))",cbbbbo,27,9,0.054,0.009,6.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('B', 'c'))",cbbbbc,34,13,0.068,0.013,5.230769230769232
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('B', 'c'))",cbbbbo,27,8,0.054,0.008,6.75
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('A', 'a'))",cbbbbb,25,1,0.05,0.001,50.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('A', 'a'))",cbbbbo,38,0,0.076,0,76.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('B', 'a'))",cbbbbc,30,15,0.06,0.015,4.0
"(('A', 'c'), ('D', 'c'), ('A', 'c'), ('B', 'a'))",cbbbbo,29,6,0.058,0.006,9.666666666666666
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('E', 'a'))",cbbbbo,32,8,0.064,0.008,8.0
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('E', 'a'))",cbbbbc,30,12,0.06,0.012,5.0
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('E', 'c'))",cbbbbc,30,13,0.06,0.013,4.615384615384616
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('A', 'c'))",cbbbbo,31,11,0.062,0.011,5.636363636363637
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('C', 'a'))",cbbbbo,27,10,0.054,0.01,5.3999999999999995
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('B', 'c'))",cbbbbo,31,8,0.062,0.008,7.75
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('A', 'a'))",cbbbbo,28,8,0.056,0.008,7.0
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('D', 'a'))",cbbbbb,32,1,0.064,0.001,64.0
"(('A', 'c'), ('D', 'c'), ('D', 'c'), ('D', 'a'))",cbbbbo,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('C', 'c'))",coobbb,31,9,0.062,0.009,6.888888888888889
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('C', 'c'))",cbbbbo,25,0,0.05,0,50.0
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('E', 'a'))",cbbbbc,25,16,0.05,0.016,3.125
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('E', 'c'))",cbbbbc,28,20,0.056,0.02,2.8
"(('A', 'c'), ('D', 'c'), ('C', 'a'), ('D', 'c'))",cbbbbc,34,17,0.068,0.017,4.0
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('E', 'a'))",cbbbbc,30,24,0.06,0.024,2.5
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",cbbbbc,27,16,0.054,0.016,3.375
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'c'))",cbbbbo,28,13,0.056,0.013,4.307692307692308
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('D', 'c'))",cbbbbc,25,27,0.05,0.027,1.851851851851852
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('B', 'a'))",cbbbbo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('B', 'a'))",coobbb,28,15,0.056,0.015,3.7333333333333334
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('B', 'a'))",coobbo,28,0,0.056,0,56.0
"(('A', 'c'), ('D', 'c'), ('B', 'c'), ('A', 'a'))",coobbc,25,15,0.05,0.015,3.3333333333333335
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'c'))",coobbb,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'c'))",coobbo,35,0,0.07,0,70.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'c'))",cbbbbb,54,29,0.108,0.029,3.7241379310344827
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'c'))",cbbbbo,38,0,0.076,0,76.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'c'))",coobbo,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'c'))",coobbc,28,0,0.056,0,56.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'c'))",cbbbbo,30,22,0.06,0.022,2.7272727272727275
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'c'))",cbbbbb,32,10,0.064,0.01,6.4
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('D', 'c'))",cbbbbc,39,28,0.078,0.028,2.7857142857142856
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'a'))",coobbb,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'a'))",cbbbbb,29,9,0.058,0.009,6.4444444444444455
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'a'))",cbbbbo,36,17,0.072,0.017,4.235294117647058
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'a'))",cbbbbc,29,32,0.058,0.032,1.8125
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",coobbc,25,0,0.05,0,50.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",coobbb,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",cbbbbc,29,34,0.058,0.034,1.7058823529411764
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",cbbbbb,29,9,0.058,0.009,6.4444444444444455
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",cbbbbo,37,16,0.074,0.016,4.625
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'c'))",obcbcc,28,16,0.056,0.016,3.5
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'a'))",coobbb,31,0,0.062,0,62.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('A', 'a'))",cbbbbb,28,0,0.056,0,56.0
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('E', 'a'))",cbbbbb,26,9,0.052,0.009,5.777777777777778
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('E', 'a'))",cbbbbo,35,18,0.07,0.018,3.8888888888888897
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('E', 'a'))",cbbbbc,36,32,0.072,0.032,2.25
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('E', 'c'))",cbbbbo,31,12,0.062,0.012,5.166666666666667
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('E', 'c'))",cbbbbc,30,28,0.06,0.028,2.142857142857143
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'c'))",cbbbbc,33,27,0.066,0.027,2.4444444444444446
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('C', 'c'))",cbbbbo,31,23,0.062,0.023,2.6956521739130435
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'a'))",cbbbbb,25,7,0.05,0.007,7.142857142857143
"(('A', 'c'), ('D', 'c'), ('A', 'a'), ('B', 'a'))",cbbbbc,32,31,0.064,0.031,2.064516129032258
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",coobbb,28,16,0.056,0.016,3.5
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",coobbo,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",cbbbbb,29,14,0.058,0.014,4.142857142857143
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",cbbbbo,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('E', 'c'))",cbbbbc,33,21,0.066,0.021,3.142857142857143
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'c'))",cbbbbc,34,22,0.068,0.022,3.0909090909090913
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('D', 'c'))",cbbbbo,26,11,0.052,0.011,4.7272727272727275
"(('A', 'c'), ('D', 'c'), ('B', 'a'), ('A', 'a'))",cbbbbo,36,9,0.072,0.009,8.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'a'))",cbbbbc,29,30,0.058,0.03,1.9333333333333336
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'a'))",cbbbbo,34,23,0.068,0.023,2.956521739130435
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'a'))",coobbo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'c'))",cbbbbc,36,31,0.072,0.031,2.32258064516129
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'c'))",cbbbbo,25,15,0.05,0.015,3.3333333333333335
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('E', 'c'))",coobbb,35,0,0.07,0,70.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('C', 'c'))",cbbbbo,32,18,0.064,0.018,3.555555555555556
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('C', 'c'))",coobbb,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",cbbbbb,29,13,0.058,0.013,4.461538461538462
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",cbbbbo,38,31,0.076,0.031,2.4516129032258065
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",cbbbbc,30,28,0.06,0.028,2.142857142857143
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",coobbb,29,0,0.058,0,58.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",coobbo,26,0,0.052,0,52.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'c'))",obbbbo,26,19,0.052,0.019,2.736842105263158
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",cbbbbb,39,35,0.078,0.035,2.228571428571428
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",cbbbbo,42,0,0.084,0,84.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",coobbb,39,0,0.078,0,78.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",coobbo,49,0,0.098,0,98.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",obbbbo,25,0,0.05,0,50.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",obobbb,27,0,0.054,0,54.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'c'))",obobbo,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('C', 'a'))",cbbbbo,39,17,0.078,0.017,4.588235294117647
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('C', 'a'))",coobbb,32,0,0.064,0,64.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('B', 'c'))",cbbbbb,25,14,0.05,0.014,3.5714285714285716
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('B', 'c'))",cbbbbo,26,19,0.052,0.019,2.736842105263158
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('B', 'c'))",coobbb,34,0,0.068,0,68.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'a'))",cbbbbo,53,31,0.106,0.031,3.4193548387096775
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'a'))",coobbb,30,0,0.06,0,60.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('A', 'a'))",cooooo,39,0,0.078,0,78.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('B', 'a'))",cbbbbo,28,17,0.056,0.017,3.2941176470588234
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'a'))",cbbbbb,30,4,0.06,0.004,15.0
"(('A', 'c'), ('D', 'c'), ('D', 'a'), ('D', 'a'))",coobbb,33,0,0.066,0,66.0
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('E', 'c'))",cbbbbo,31,0,0.062,0,62.0
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('C', 'c'))",cbbbbo,26,4,0.052,0.004,13.0
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('A', 'c'))",cbbbbo,35,10,0.07,0.01,7.000000000000001
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('D', 'c'))",cbbbbo,28,13,0.056,0.013,4.307692307692308
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('B', 'a'))",cbbbbo,27,9,0.054,0.009,6.0
"(('A', 'c'), ('E', 'a'), ('E', 'a'), ('D', 'a'))",cbbbbo,27,7,0.054,0.007,7.714285714285714
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",cbbbbb,32,24,0.064,0.024,2.6666666666666665
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",cbbbbo,46,0,0.092,0,92.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",coobbb,37,0,0.074,0,74.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",coobbo,48,0,0.096,0,96.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",obbbbo,33,0,0.066,0,66.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",obobbb,27,0,0.054,0,54.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('E', 'a'))",obobbo,34,0,0.068,0,68.0
"(('A', 'c'), ('E', 'a'), ('E', 'c'), ('C', 'c'))",cbbbbo,26,22,0.052,0.022,2.3636363636363638
