events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('D', 'a'), ('C', 'a'), ('E', 'a'))",bbb,43,92,0.086,0.092,0.9347826086956521
"(('D', 'a'), ('C', 'a'), ('E', 'a'))",bbo,86,186,0.172,0.186,0.9247311827956989
"(('D', 'a'), ('C', 'a'), ('E', 'a'))",ccc,29,46,0.058,0.046,1.2608695652173914
"(('D', 'a'), ('C', 'a'), ('E', 'a'))",cbb,59,118,0.118,0.118,1.0
"(('D', 'a'), ('C', 'a'), ('E', 'a'))",cob,28,26,0.056,0.026,2.153846153846154
"(('D', 'a'), ('C', 'a'), ('C', 'a'))",obb,92,198,0.184,0.198,0.9292929292929293
"(('D', 'a'), ('C', 'a'), ('C', 'a'))",bbb,37,72,0.074,0.072,1.027777777777778
"(('D', 'a'), ('C', 'a'), ('C', 'a'))",cbb,68,115,0.136,0.115,1.182608695652174
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",obb,81,178,0.162,0.178,0.9101123595505619
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",obo,48,114,0.096,0.114,0.8421052631578947
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",ooo,29,72,0.058,0.072,0.8055555555555557
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",obc,47,72,0.094,0.072,1.3055555555555556
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",ooc,25,37,0.05,0.037,1.3513513513513515
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",bbb,38,84,0.076,0.084,0.9047619047619047
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",bbo,87,199,0.174,0.199,0.8743718592964823
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",bbc,42,88,0.084,0.088,0.9545454545454547
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",cbb,59,121,0.118,0.121,0.9752066115702479
"(('D', 'a'), ('C', 'a'), ('A', 'c'))",coo,36,35,0.072,0.035,2.057142857142857
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",obc,94,180,0.188,0.18,1.0444444444444445
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",ooc,54,100,0.108,0.1,1.0799999999999998
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",obb,68,171,0.136,0.171,0.7953216374269005
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",ooo,36,78,0.072,0.078,0.923076923076923
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",obo,73,181,0.146,0.181,0.8066298342541436
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",bbc,77,165,0.154,0.165,0.9333333333333332
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",bbb,35,73,0.07,0.073,0.9589041095890413
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",bbo,97,207,0.194,0.207,0.9371980676328503
"(('D', 'a'), ('C', 'a'), ('D', 'c'))",cbb,89,171,0.178,0.171,1.0409356725146197
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",obb,143,310,0.286,0.31,0.9225806451612902
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",obo,52,110,0.104,0.11,0.9454545454545454
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",bbb,91,207,0.182,0.207,0.8792270531400966
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",bbo,64,130,0.128,0.13,0.9846153846153846
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",cbb,67,133,0.134,0.133,1.0075187969924813
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",ccb,36,43,0.072,0.043,1.6744186046511629
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",cob,28,53,0.056,0.053,1.0566037735849056
"(('D', 'a'), ('C', 'a'), ('C', 'c'))",coo,27,47,0.054,0.047,1.1489361702127658
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",obc,46,82,0.092,0.082,1.121951219512195
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",obb,84,185,0.168,0.185,0.9081081081081082
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",obo,59,111,0.118,0.111,1.063063063063063
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",ooo,29,66,0.058,0.066,0.8787878787878788
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",bbc,35,94,0.07,0.094,0.7446808510638299
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",bbb,40,82,0.08,0.082,0.975609756097561
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",bbo,80,181,0.16,0.181,0.8839779005524863
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",cbb,54,130,0.108,0.13,0.8307692307692307
"(('D', 'a'), ('C', 'a'), ('B', 'a'))",coo,36,40,0.072,0.04,1.7999999999999998
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",obo,56,113,0.112,0.113,0.9911504424778761
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",ooo,27,66,0.054,0.066,0.8181818181818181
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",obb,90,182,0.18,0.182,0.989010989010989
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",obc,39,86,0.078,0.086,0.9069767441860466
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",bbo,99,211,0.198,0.211,0.9383886255924171
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",bbb,40,87,0.08,0.087,0.9195402298850576
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",bbc,47,93,0.094,0.093,1.010752688172043
"(('D', 'a'), ('C', 'a'), ('B', 'c'))",cbb,68,117,0.136,0.117,1.1623931623931625
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",obc,41,78,0.082,0.078,1.0512820512820513
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",obb,90,191,0.18,0.191,0.9424083769633508
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",obo,46,86,0.092,0.086,1.0697674418604652
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",ooo,36,80,0.072,0.08,0.8999999999999999
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",bbc,48,101,0.096,0.101,0.9504950495049505
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",bbb,36,73,0.072,0.073,0.9863013698630136
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",bbo,107,213,0.214,0.213,1.0046948356807512
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",cbb,59,99,0.118,0.099,1.1919191919191918
"(('D', 'a'), ('C', 'a'), ('A', 'a'))",coo,27,54,0.054,0.054,1.0
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",obo,58,118,0.116,0.118,0.9830508474576273
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",obb,90,205,0.18,0.205,0.8780487804878049
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",obc,41,69,0.082,0.069,1.1884057971014492
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",bbo,92,208,0.184,0.208,0.8846153846153847
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",bbb,53,103,0.106,0.103,1.029126213592233
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",bbc,99,202,0.198,0.202,0.9801980198019802
"(('D', 'a'), ('C', 'a'), ('D', 'a'))",cbb,65,105,0.13,0.105,1.2380952380952381
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",bbb,105,222,0.21,0.222,0.9459459459459459
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",bbo,141,263,0.282,0.263,1.0722433460076044
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",bbc,134,282,0.268,0.282,0.9503546099290782
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",obb,56,136,0.112,0.136,0.8235294117647058
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",ooo,31,46,0.062,0.046,1.3478260869565217
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",obo,28,67,0.056,0.067,0.835820895522388
"(('D', 'a'), ('D', 'c'), ('E', 'c'))",obc,28,63,0.056,0.063,0.888888888888889
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",bbb,106,208,0.212,0.208,1.0192307692307692
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",bbc,114,277,0.228,0.277,0.8231046931407942
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",bbo,130,292,0.26,0.292,0.8904109589041097
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",obb,68,120,0.136,0.12,1.1333333333333335
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",obc,26,53,0.052,0.053,0.9811320754716981
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",ooo,27,51,0.054,0.051,1.0588235294117647
"(('D', 'a'), ('D', 'c'), ('E', 'a'))",obo,27,61,0.054,0.061,0.8852459016393442
"(('D', 'a'), ('D', 'c'), ('C', 'a'))",bbo,149,284,0.298,0.284,1.0492957746478875
"(('D', 'a'), ('D', 'c'), ('C', 'a'))",bbb,107,215,0.214,0.215,0.9953488372093023
"(('D', 'a'), ('D', 'c'), ('C', 'a'))",bbc,81,184,0.162,0.184,0.8804347826086957
"(('D', 'a'), ('D', 'c'), ('C', 'a'))",obo,26,78,0.052,0.078,0.6666666666666666
"(('D', 'a'), ('D', 'c'), ('C', 'a'))",obb,64,131,0.128,0.131,0.9770992366412213
"(('D', 'a'), ('D', 'c'), ('A', 'c'))",bbo,129,277,0.258,0.277,0.9314079422382671
"(('D', 'a'), ('D', 'c'), ('A', 'c'))",bbc,74,170,0.148,0.17,0.8705882352941176
"(('D', 'a'), ('D', 'c'), ('A', 'c'))",bbb,105,217,0.21,0.217,0.9677419354838709
"(('D', 'a'), ('D', 'c'), ('A', 'c'))",obc,29,50,0.058,0.05,1.16
"(('D', 'a'), ('D', 'c'), ('A', 'c'))",obb,81,117,0.162,0.117,1.3846153846153846
"(('D', 'a'), ('D', 'c'), ('D', 'c'))",bbb,83,188,0.166,0.188,0.8829787234042553
"(('D', 'a'), ('D', 'c'), ('D', 'c'))",obb,67,131,0.134,0.131,1.0229007633587786
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",bbb,98,213,0.196,0.213,0.9201877934272301
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",bbo,145,284,0.29,0.284,1.0211267605633803
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",bbc,81,183,0.162,0.183,0.8852459016393444
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",obb,63,141,0.126,0.141,0.8936170212765958
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",obo,29,72,0.058,0.072,0.8055555555555557
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",ooo,29,45,0.058,0.045,1.288888888888889
"(('D', 'a'), ('D', 'c'), ('C', 'c'))",obc,31,58,0.062,0.058,1.0689655172413792
"(('D', 'a'), ('D', 'c'), ('B', 'a'))",bbo,126,277,0.252,0.277,0.9097472924187725
"(('D', 'a'), ('D', 'c'), ('B', 'a'))",bbb,117,224,0.234,0.224,1.0446428571428572
"(('D', 'a'), ('D', 'c'), ('B', 'a'))",bbc,72,173,0.144,0.173,0.8323699421965318
"(('D', 'a'), ('D', 'c'), ('B', 'a'))",obo,30,61,0.06,0.061,0.9836065573770492
"(('D', 'a'), ('D', 'c'), ('B', 'a'))",obb,58,146,0.116,0.146,0.7945205479452055
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",bbb,117,210,0.234,0.21,1.1142857142857143
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",bbo,124,297,0.248,0.297,0.8350168350168351
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",bbc,93,173,0.186,0.173,1.0751445086705202
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",obb,75,120,0.15,0.12,1.25
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",obo,34,76,0.068,0.076,0.8947368421052633
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",ooo,26,42,0.052,0.042,1.238095238095238
"(('D', 'a'), ('D', 'c'), ('B', 'c'))",obc,31,58,0.062,0.058,1.0689655172413792
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",bbb,111,198,0.222,0.198,1.121212121212121
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",bbo,144,273,0.288,0.273,1.0549450549450547
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",bbc,80,182,0.16,0.182,0.8791208791208792
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",obb,61,141,0.122,0.141,0.8652482269503546
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",obo,26,67,0.052,0.067,0.7761194029850745
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",ooo,26,41,0.052,0.041,1.268292682926829
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",obc,32,58,0.064,0.058,1.103448275862069
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",bbb,209,410,0.418,0.41,1.0195121951219512
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",bbo,88,208,0.176,0.208,0.8461538461538461
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",obb,100,214,0.2,0.214,0.9345794392523366
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",obo,45,95,0.09,0.095,0.9473684210526315
"(('D', 'a'), ('E', 'c'), ('E', 'c'))",obb,79,167,0.158,0.167,0.9461077844311376
"(('D', 'a'), ('E', 'c'), ('E', 'c'))",bbb,30,83,0.06,0.083,0.7228915662650601
"(('D', 'a'), ('E', 'c'), ('E', 'c'))",cbb,90,193,0.18,0.193,0.9326424870466321
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",obb,141,287,0.282,0.287,0.9825783972125436
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",obo,53,85,0.106,0.085,1.2470588235294116
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",bbb,109,226,0.218,0.226,0.9646017699115044
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",bbo,63,130,0.126,0.13,0.9692307692307692
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",cbb,104,199,0.208,0.199,1.0452261306532662
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",ccb,37,36,0.074,0.036,2.055555555555556
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",cob,30,42,0.06,0.042,1.4285714285714284
"(('D', 'a'), ('E', 'c'), ('E', 'a'))",coo,45,92,0.09,0.092,0.9782608695652174
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",ooo,28,57,0.056,0.057,0.9824561403508771
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",obo,53,106,0.106,0.106,1.0
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",obc,44,90,0.088,0.09,0.9777777777777777
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",obb,88,191,0.176,0.191,0.9214659685863874
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",bbo,90,190,0.18,0.19,0.9473684210526315
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",bbc,47,95,0.094,0.095,0.9894736842105263
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",bbb,39,109,0.078,0.109,0.7155963302752294
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",coo,52,91,0.104,0.091,1.1428571428571428
"(('D', 'a'), ('E', 'c'), ('C', 'a'))",cbb,82,164,0.164,0.164,1.0
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",obb,89,163,0.178,0.163,1.0920245398773005
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",ooo,35,61,0.07,0.061,1.1475409836065575
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",obo,41,110,0.082,0.11,0.7454545454545455
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",obc,48,75,0.096,0.075,1.28
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",bbb,51,93,0.102,0.093,1.096774193548387
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",bbo,83,193,0.166,0.193,0.8601036269430052
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",bbc,52,102,0.104,0.102,1.0196078431372548
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",cbb,88,172,0.176,0.172,1.0232558139534884
"(('D', 'a'), ('E', 'c'), ('A', 'c'))",coo,47,78,0.094,0.078,1.205128205128205
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",obc,86,164,0.172,0.164,1.0487804878048779
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",obb,87,150,0.174,0.15,1.16
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",ooo,35,78,0.07,0.078,0.8974358974358975
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",obo,88,175,0.176,0.175,1.0057142857142858
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",bbc,30,73,0.06,0.073,0.8219178082191781
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",bbb,30,80,0.06,0.08,0.75
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",bbo,91,199,0.182,0.199,0.914572864321608
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",cbb,117,229,0.234,0.229,1.0218340611353711
"(('D', 'a'), ('E', 'c'), ('D', 'c'))",coo,41,83,0.082,0.083,0.9879518072289156
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",obc,39,97,0.078,0.097,0.8041237113402062
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",ooo,28,73,0.056,0.073,0.767123287671233
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",obo,54,94,0.108,0.094,1.1489361702127658
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",obb,89,172,0.178,0.172,1.0348837209302326
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",bbc,53,97,0.106,0.097,1.092783505154639
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",bbo,96,181,0.192,0.181,1.0607734806629834
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",bbb,36,96,0.072,0.096,0.7499999999999999
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",coo,36,77,0.072,0.077,0.935064935064935
"(('D', 'a'), ('E', 'c'), ('C', 'c'))",cbb,77,168,0.154,0.168,0.9166666666666666
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",obo,53,97,0.106,0.097,1.092783505154639
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",ooo,34,67,0.068,0.067,1.0149253731343284
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",obc,41,81,0.082,0.081,1.0123456790123457
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",obb,84,162,0.168,0.162,1.037037037037037
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",bbo,87,170,0.174,0.17,1.0235294117647058
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",bbc,41,109,0.082,0.109,0.7522935779816514
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",bbb,37,110,0.074,0.11,0.6727272727272727
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",coo,46,88,0.092,0.088,1.0454545454545454
"(('D', 'a'), ('E', 'c'), ('B', 'a'))",cbb,74,159,0.148,0.159,0.930817610062893
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",obc,52,91,0.104,0.091,1.1428571428571428
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",obb,92,166,0.184,0.166,1.108433734939759
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",ooo,40,55,0.08,0.055,1.4545454545454546
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",obo,40,115,0.08,0.115,0.6956521739130435
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",bbc,60,92,0.12,0.092,1.3043478260869565
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",bbb,43,108,0.086,0.108,0.7962962962962963
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",bbo,103,183,0.206,0.183,1.1256830601092895
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",cbb,89,171,0.178,0.171,1.0409356725146197
"(('D', 'a'), ('E', 'c'), ('B', 'c'))",coo,42,81,0.084,0.081,1.037037037037037
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",obb,94,168,0.188,0.168,1.119047619047619
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",ooo,32,78,0.064,0.078,0.8205128205128205
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",obo,53,93,0.106,0.093,1.139784946236559
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",obc,42,85,0.084,0.085,0.9882352941176471
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",bbb,42,104,0.084,0.104,0.8076923076923078
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",bbo,90,202,0.18,0.202,0.891089108910891
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",bbc,51,99,0.102,0.099,1.0303030303030303
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",cbb,86,152,0.172,0.152,1.131578947368421
"(('D', 'a'), ('E', 'c'), ('A', 'a'))",coo,37,86,0.074,0.086,0.8604651162790697
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",obb,98,208,0.196,0.208,0.9423076923076924
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",obc,44,82,0.088,0.082,1.073170731707317
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",obo,60,108,0.12,0.108,1.1111111111111112
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",bbb,57,117,0.114,0.117,0.9743589743589743
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",bbc,61,128,0.122,0.128,0.953125
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",bbo,110,209,0.22,0.209,1.0526315789473684
"(('D', 'a'), ('E', 'c'), ('D', 'a'))",cbb,88,173,0.176,0.173,1.0173410404624277
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",bbb,96,207,0.192,0.207,0.927536231884058
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",bbo,66,138,0.132,0.138,0.9565217391304347
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",cbb,111,203,0.222,0.203,1.0935960591133005
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",ccb,30,58,0.06,0.058,1.0344827586206895
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",coo,62,82,0.124,0.082,1.5121951219512195
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",obb,146,301,0.292,0.301,0.9700996677740864
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",obo,48,92,0.096,0.092,1.0434782608695652
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",bbb,37,75,0.074,0.075,0.9866666666666667
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",cbb,115,185,0.23,0.185,1.2432432432432432
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",obb,78,157,0.156,0.157,0.9936305732484076
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbb,46,95,0.092,0.095,0.968421052631579
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbo,94,202,0.188,0.202,0.9306930693069306
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbc,55,114,0.11,0.114,0.9649122807017544
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",cbb,90,188,0.18,0.188,0.9574468085106382
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",coo,58,76,0.116,0.076,1.5263157894736843
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obb,85,173,0.17,0.173,0.9826589595375724
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obo,56,96,0.112,0.096,1.1666666666666667
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obc,31,97,0.062,0.097,0.6391752577319587
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbb,48,87,0.096,0.087,1.1034482758620692
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbo,91,188,0.182,0.188,0.9680851063829787
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbc,41,97,0.082,0.097,0.845360824742268
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",cbb,102,149,0.204,0.149,1.3691275167785235
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",coo,43,76,0.086,0.076,1.131578947368421
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obb,91,174,0.182,0.174,1.0459770114942528
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obo,38,104,0.076,0.104,0.7307692307692308
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",ooo,35,54,0.07,0.054,1.2962962962962965
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obc,31,92,0.062,0.092,0.6739130434782609
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbo,100,181,0.2,0.181,1.1049723756906078
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbb,37,74,0.074,0.074,1.0
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbc,48,93,0.096,0.093,1.032258064516129
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",coo,50,58,0.1,0.058,1.7241379310344829
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",cbb,123,241,0.246,0.241,1.020746887966805
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",ooo,38,86,0.076,0.086,0.8837209302325582
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obo,86,157,0.172,0.157,1.0955414012738853
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obb,73,150,0.146,0.15,0.9733333333333333
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obc,72,183,0.144,0.183,0.7868852459016393
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",ooc,30,58,0.06,0.058,1.0344827586206895
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbb,46,94,0.092,0.094,0.9787234042553191
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbo,86,184,0.172,0.184,0.9347826086956521
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbc,42,95,0.084,0.095,0.8842105263157896
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",cbb,99,169,0.198,0.169,1.1715976331360947
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",coo,41,88,0.082,0.088,0.9318181818181819
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obb,88,163,0.176,0.163,1.0797546012269938
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obo,54,118,0.108,0.118,0.9152542372881356
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",ooo,27,52,0.054,0.052,1.0384615384615385
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obc,45,86,0.09,0.086,1.0465116279069768
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbb,42,95,0.084,0.095,0.8842105263157896
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbo,75,180,0.15,0.18,0.8333333333333334
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbc,42,104,0.084,0.104,0.8076923076923078
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",cbb,92,180,0.184,0.18,1.0222222222222221
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",coo,55,90,0.11,0.09,1.2222222222222223
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obb,89,183,0.178,0.183,0.9726775956284153
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obo,43,92,0.086,0.092,0.9347826086956521
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obc,34,103,0.068,0.103,0.6601941747572816
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbb,47,86,0.094,0.086,1.0930232558139537
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbo,95,190,0.19,0.19,1.0
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbc,47,99,0.094,0.099,0.9494949494949495
