events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('A', 'a'), ('B', 'a'), ('A', 'a'), ('D', 'a'))",cbbbbc,31,7,0.062,0.007,8.857142857142858
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",coobbb,34,15,0.068,0.015,4.533333333333334
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",coobbo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",cbbbbb,32,10,0.064,0.01,6.4
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",cbbbbo,38,0,0.076,0,76.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",cccbbb,28,20,0.056,0.02,2.8
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",cccooo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'c'))",bbcboo,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'a'))",coobbo,28,2,0.056,0.002,28.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'a'))",cbbbbo,38,13,0.076,0.013,5.846153846153847
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'a'))",cccbbb,35,13,0.07,0.013,5.384615384615385
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'c'))",cbbbbo,28,6,0.056,0.006,9.333333333333334
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'c'))",cbbbbc,36,7,0.072,0.007,10.285714285714285
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'c'))",cccbbb,30,12,0.06,0.012,5.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'a'))",cbbbbc,27,15,0.054,0.015,3.6
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'a'))",cccbbb,33,15,0.066,0.015,4.4
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('E', 'a'))",obbbbc,25,8,0.05,0.008,6.25
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('C', 'a'))",cbbbbo,28,13,0.056,0.013,4.307692307692308
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('C', 'a'))",cccbbb,31,16,0.062,0.016,3.875
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('A', 'c'))",cbbbbo,28,9,0.056,0.009,6.222222222222223
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('A', 'c'))",cccbbb,36,23,0.072,0.023,3.1304347826086953
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('A', 'c'))",cccooo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('C', 'c'))",cbbbbo,25,13,0.05,0.013,3.8461538461538467
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('C', 'c'))",cccbbb,31,18,0.062,0.018,3.4444444444444446
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'c'))",cbbbbo,31,11,0.062,0.011,5.636363636363637
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'c'))",cccbbb,30,22,0.06,0.022,2.7272727272727275
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'c'))",cccooo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('B', 'c'))",bbcboo,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('A', 'a'))",cbbbbo,36,9,0.072,0.009,8.0
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('A', 'a'))",cccbbb,32,15,0.064,0.015,4.266666666666667
"(('A', 'a'), ('B', 'a'), ('D', 'a'), ('D', 'a'))",cccbbb,34,21,0.068,0.021,3.238095238095238
"(('A', 'a'), ('B', 'a'), ('A', 'a'), ('B', 'c'))",bboboo,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'a'), ('A', 'a'), ('B', 'c'))",bboboc,44,0,0.088,0,88.0
"(('A', 'a'), ('B', 'a'), ('A', 'a'), ('B', 'c'))",obbbbc,27,19,0.054,0.019,2.8421052631578947
"(('A', 'a'), ('B', 'a'), ('A', 'a'), ('B', 'c'))",oboboc,31,0,0.062,0,62.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'a'))",bbcboo,32,0,0.064,0,64.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'a'))",cbbbbb,38,10,0.076,0.01,7.6
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'a'))",coobbb,28,16,0.056,0.016,3.5
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'a'))",coobbo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'a'))",cccbbb,35,24,0.07,0.024,2.916666666666667
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('B', 'a'))",bbcboo,32,0,0.064,0,64.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('B', 'a'))",cccbbb,32,18,0.064,0.018,3.555555555555556
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('A', 'a'))",bbcboo,25,4,0.05,0.004,12.5
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('A', 'a'))",cbbbbo,28,5,0.056,0.005,11.2
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('A', 'a'))",cccbbb,33,18,0.066,0.018,3.666666666666667
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'a'))",bboboo,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'a'))",cbbbbo,33,8,0.066,0.008,8.25
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'a'))",cooooo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'a'))",coobbc,25,20,0.05,0.02,2.5
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'a'))",cccooo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('E', 'c'))",bbcbcc,32,19,0.064,0.019,3.368421052631579
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('E', 'c'))",cccbbb,31,14,0.062,0.014,4.428571428571429
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('E', 'c'))",cbbbbc,41,12,0.082,0.012,6.833333333333333
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'c'))",bbcbcc,30,17,0.06,0.017,3.529411764705882
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'c'))",cccccc,25,18,0.05,0.018,2.777777777777778
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'c'))",cbbbbo,26,10,0.052,0.01,5.199999999999999
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'c'))",bbcbbb,27,9,0.054,0.009,6.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'c'))",cccbbb,33,22,0.066,0.022,3.0000000000000004
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'c'))",cbbbbo,34,0,0.068,0,68.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'c'))",coobbb,31,15,0.062,0.015,4.133333333333334
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'c'))",coobbo,30,0,0.06,0,60.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'a'))",bbcboo,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'a'))",bboboo,31,0,0.062,0,62.0
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'a'))",cccbbb,33,18,0.066,0.018,3.666666666666667
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",bboboc,31,0,0.062,0,62.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",ooobbc,32,0,0.064,0,64.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",oooboc,41,0,0.082,0,82.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",oocbbb,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",oocboo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",cbbbbo,51,24,0.102,0.024,4.25
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",cbbbbc,59,48,0.118,0.048,2.458333333333333
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",cooooo,48,0,0.096,0,96.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'a'))",cooooc,50,0,0.1,0,100.0
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('E', 'c'))",bbcbcc,26,17,0.052,0.017,3.0588235294117645
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('E', 'c'))",cbbbbc,25,14,0.05,0.014,3.5714285714285716
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('E', 'c'))",cbbbbo,31,8,0.062,0.008,7.75
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('E', 'c'))",cccbbb,34,12,0.068,0.012,5.666666666666667
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('B', 'a'))",bbcboo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('B', 'a'))",cbbbbo,29,8,0.058,0.008,7.25
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('B', 'a'))",cccbbb,30,30,0.06,0.03,2.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",bbcboo,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",cbbbbb,41,14,0.082,0.014,5.857142857142858
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",cbbbbo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",coobbb,26,21,0.052,0.021,2.476190476190476
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",coobbo,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('C', 'a'))",cccbbb,30,21,0.06,0.021,2.8571428571428568
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('B', 'a'))",bbcboo,29,0,0.058,0,58.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('B', 'a'))",cbbbbo,32,7,0.064,0.007,9.142857142857142
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('B', 'a'))",cccbbb,28,20,0.056,0.02,2.8
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('A', 'a'))",bbcboo,25,5,0.05,0.005,10.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('A', 'a'))",cbbbbo,33,1,0.066,0.001,66.0
"(('A', 'a'), ('B', 'c'), ('C', 'c'), ('A', 'a'))",cccbbb,29,10,0.058,0.01,5.8
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",bbobbo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",obbbbo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",obobbb,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",obobbo,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",cbbbbb,39,31,0.078,0.031,2.5161290322580645
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",cbbbbo,51,0,0.102,0,101.99999999999999
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",coobbb,42,0,0.084,0,84.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('B', 'c'))",coobbo,53,0,0.106,0,106.0
"(('A', 'a'), ('B', 'c'), ('A', 'a'), ('B', 'a'))",bboboc,51,0,0.102,0,101.99999999999999
"(('A', 'a'), ('B', 'c'), ('A', 'a'), ('B', 'a'))",bboboo,30,0,0.06,0,60.0
"(('A', 'a'), ('B', 'c'), ('A', 'a'), ('B', 'a'))",oboboc,34,0,0.068,0,68.0
"(('A', 'a'), ('B', 'c'), ('A', 'a'), ('B', 'a'))",oboboo,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('E', 'a'))",bbcbcc,29,18,0.058,0.018,3.2222222222222228
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('E', 'a'))",cbbbbc,34,13,0.068,0.013,5.230769230769232
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('E', 'a'))",cccbbb,27,10,0.054,0.01,5.3999999999999995
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('D', 'c'))",bbcboo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('D', 'c'))",cbbbbb,29,16,0.058,0.016,3.625
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('D', 'c'))",cccbbb,25,16,0.05,0.016,3.125
"(('A', 'a'), ('B', 'c'), ('D', 'a'), ('D', 'c'))",coobbb,30,20,0.06,0.02,3.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",obcboo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",oocboo,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",cbbbbb,34,23,0.068,0.023,2.956521739130435
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",cbbbbo,62,0,0.124,0,124.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",coobbb,46,0,0.092,0,92.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'a'))",coobbo,40,0,0.08,0,80.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'c'))",oocbbb,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'c'))",cbbbbb,31,3,0.062,0.003,20.666666666666668
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('A', 'c'))",coobbb,29,0,0.058,0,58.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",obbbbc,28,19,0.056,0.019,2.947368421052632
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",cbbbbo,39,17,0.078,0.017,4.588235294117647
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",cbbbbc,34,13,0.068,0.013,5.230769230769232
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",cbbbbb,29,12,0.058,0.012,4.833333333333333
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",coobbo,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",coobbc,29,0,0.058,0,58.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('E', 'c'))",coobbb,34,0,0.068,0,68.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'a'))",obbbbo,26,15,0.052,0.015,3.466666666666667
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'a'))",cbbbbo,35,17,0.07,0.017,4.11764705882353
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'a'))",cbbbbc,35,18,0.07,0.018,3.8888888888888897
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'a'))",coobbb,30,0,0.06,0,60.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'c'))",obbbbo,27,13,0.054,0.013,4.153846153846154
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'c'))",cbbbbc,36,22,0.072,0.022,3.2727272727272725
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'c'))",cbbbbo,39,17,0.078,0.017,4.588235294117647
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'c'))",coobbc,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('C', 'c'))",coobbb,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",obbbbo,33,19,0.066,0.019,3.473684210526316
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",cbbbbb,26,12,0.052,0.012,4.333333333333333
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",cbbbbc,29,19,0.058,0.019,3.0526315789473686
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",cbbbbo,42,16,0.084,0.016,5.25
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",coobbb,32,0,0.064,0,64.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",coobbc,45,0,0.09,0,90.0
"(('A', 'a'), ('B', 'c'), ('B', 'a'), ('A', 'a'))",coobbo,28,0,0.056,0,56.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('C', 'a'))",cbbbbo,26,6,0.052,0.006,8.666666666666666
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('C', 'a'))",cccbbb,27,12,0.054,0.012,4.5
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('A', 'c'))",cbbbbo,25,11,0.05,0.011,4.545454545454546
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('A', 'c'))",cccbbb,38,25,0.076,0.025,3.0399999999999996
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('C', 'c'))",cbbbbo,30,10,0.06,0.01,6.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('C', 'c'))",cccbbb,33,9,0.066,0.009,7.333333333333334
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('B', 'c'))",cbbbbo,39,17,0.078,0.017,4.588235294117647
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('B', 'c'))",cccbbb,32,16,0.064,0.016,4.0
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('D', 'a'))",cbbbbo,32,10,0.064,0.01,6.4
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('D', 'a'))",cccbbb,36,11,0.072,0.011,6.545454545454545
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('E', 'c'))",cccbbb,36,11,0.072,0.011,6.545454545454545
"(('A', 'a'), ('B', 'c'), ('E', 'c'), ('D', 'c'))",cccbbb,25,18,0.05,0.018,2.777777777777778
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",cbbbbb,35,8,0.07,0.008,8.75
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",cbbbbo,42,0,0.084,0,84.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",coobbb,33,11,0.066,0.011,6.000000000000001
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",coobbo,30,0,0.06,0,60.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",cccbbb,28,12,0.056,0.012,4.666666666666667
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'c'))",cccooo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('C', 'a'))",cbbbbo,31,16,0.062,0.016,3.875
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('C', 'a'))",cccbbb,31,10,0.062,0.01,6.2
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('A', 'c'))",cbbbbo,26,16,0.052,0.016,3.25
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('A', 'c'))",cccooo,25,0,0.05,0,50.0
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('A', 'c'))",cccbbb,30,23,0.06,0.023,2.608695652173913
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('D', 'c'))",cbbbbo,32,12,0.064,0.012,5.333333333333333
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('C', 'c'))",cbbbbo,33,9,0.066,0.009,7.333333333333334
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('C', 'c'))",cccbbb,28,12,0.056,0.012,4.666666666666667
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'c'))",cbbbbo,43,10,0.086,0.01,8.6
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'c'))",coobbb,29,10,0.058,0.01,5.8
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('B', 'c'))",cccbbb,37,15,0.074,0.015,4.933333333333334
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('A', 'a'))",cbbbbo,45,13,0.09,0.013,6.923076923076923
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('A', 'a'))",cccbbb,32,12,0.064,0.012,5.333333333333333
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('D', 'a'))",cbbbbo,31,4,0.062,0.004,15.5
"(('A', 'a'), ('B', 'c'), ('E', 'a'), ('E', 'a'))",cccbbb,25,19,0.05,0.019,2.6315789473684212
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('E', 'a'))",cccbbb,29,13,0.058,0.013,4.461538461538462
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('E', 'a'))",cbbbbc,25,7,0.05,0.007,7.142857142857143
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('C', 'a'))",cccbbb,32,17,0.064,0.017,3.764705882352941
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('A', 'c'))",cccbbb,38,28,0.076,0.028,2.714285714285714
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('A', 'c'))",cbbbbo,36,12,0.072,0.012,5.999999999999999
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'c'))",cccbbb,26,20,0.052,0.02,2.5999999999999996
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'c'))",cbbbbo,41,15,0.082,0.015,5.466666666666667
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('B', 'c'))",coobbb,27,21,0.054,0.021,2.571428571428571
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('A', 'a'))",cccbbb,33,15,0.066,0.015,4.4
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('A', 'a'))",cbbbbo,32,7,0.064,0.007,9.142857142857142
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'a'))",cccbbb,33,17,0.066,0.017,3.8823529411764706
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'a'))",cbbbbc,25,18,0.05,0.018,2.777777777777778
"(('A', 'a'), ('B', 'c'), ('C', 'a'), ('D', 'a'))",cbbbbo,44,6,0.088,0.006,14.666666666666666
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'c'))",cbbbbo,41,15,0.082,0.015,5.466666666666667
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'c'))",cbbbbb,30,8,0.06,0.008,7.5
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'c'))",cbbbbc,35,31,0.07,0.031,2.2580645161290325
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'c'))",coobbb,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'c'))",coobbc,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'a'))",cbbbbb,26,3,0.052,0.003,17.333333333333332
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'a'))",cbbbbo,32,26,0.064,0.026,2.4615384615384617
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'a'))",cbbbbc,44,31,0.088,0.031,2.8387096774193545
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('E', 'a'))",coobbb,33,0,0.066,0,66.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'a'))",cbbbbc,38,21,0.076,0.021,3.6190476190476186
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'a'))",cbbbbb,28,9,0.056,0.009,6.222222222222223
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'a'))",cbbbbo,41,22,0.082,0.022,3.7272727272727275
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'a'))",coobbb,30,0,0.06,0,60.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'c'))",cbbbbo,38,23,0.076,0.023,3.3043478260869565
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'c'))",cbbbbc,39,38,0.078,0.038,2.0526315789473686
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'c'))",cbbbbo,47,14,0.094,0.014,6.714285714285714
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'c'))",cbbbbc,45,39,0.09,0.039,2.3076923076923075
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('C', 'c'))",coobbb,31,0,0.062,0,62.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",cbbbbc,46,35,0.092,0.035,2.628571428571428
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",cbbbbb,30,9,0.06,0.009,6.666666666666667
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",cbbbbo,53,27,0.106,0.027,3.925925925925926
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",coobbc,26,0,0.052,0,52.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",coobbb,34,0,0.068,0,68.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('B', 'c'))",coobbo,27,0,0.054,0,54.0
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'a'))",cbbbbb,26,6,0.052,0.006,8.666666666666666
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'a'))",cbbbbc,42,31,0.084,0.031,2.709677419354839
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'a'))",cbbbbo,43,22,0.086,0.022,3.909090909090909
"(('A', 'a'), ('B', 'c'), ('A', 'c'), ('D', 'a'))",coobbb,35,0,0.07,0,70.0
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('A', 'c'))",cbbbbo,26,10,0.052,0.01,5.199999999999999
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('A', 'c'))",cccbbb,39,37,0.078,0.037,2.1081081081081083
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('C', 'c'))",cbbbbo,28,8,0.056,0.008,7.0
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('C', 'c'))",cccbbb,26,20,0.052,0.02,2.5999999999999996
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('B', 'c'))",cbbbbo,31,15,0.062,0.015,4.133333333333334
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('B', 'c'))",cccbbb,30,19,0.06,0.019,3.1578947368421053
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('A', 'a'))",cbbbbo,35,7,0.07,0.007,10.0
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('A', 'a'))",cccbbb,29,11,0.058,0.011,5.272727272727273
"(('A', 'a'), ('B', 'c'), ('D', 'c'), ('D', 'a'))",cbbbbb,25,13,0.05,0.013,3.8461538461538467
